Id,Age,Gender,Departments,Average Score,Habit,Field_of_Interest,Communication Skills,Teamwork Skills,Management Skills,Critical Thinking,Computer Skills,Language Skills,Machine Operation Skills,Data Analysis Skills,Sales and Marketing Skills,Writing Skills,Financial Skills,Project Management Skills,Medical Skills,Annual Tuition Budget,Preferred_Location,Key Factors for Future Job,Major
10436,19,2,3,9.46,"8,2,5","1,3,5",1,4,5,5,1,3,3,3,2,2,3,3,3,1,1,"6,7,8",5
10437,16,2,1,9.03,"7,1,2","2,4,9",1,4,4,1,3,3,1,1,2,1,1,2,2,1,1,"2,1,8",10
10438,19,1,3,9.37,"2,7,6","1,6,8",4,2,2,5,1,2,2,3,2,3,1,2,1,2,2,"3,1,2",22
10439,19,1,1,7.63,"4,5,1","1,2,6",1,2,1,3,3,2,1,1,3,1,2,1,3,2,2,"7,1,8",6
10440,18,1,4,7.86,"8,2,4","10,6,8",4,2,3,5,1,3,1,2,1,2,2,1,2,1,3,"1,5,4",1
10441,17,2,4,8.18,"5,3,1","2,4,8",1,2,2,5,3,3,1,2,3,2,1,2,3,1,1,"7,1,4",5
10442,18,1,4,7.66,"5,2,3","11,2,8",4,1,4,5,1,2,1,3,2,3,1,2,1,3,3,"6,1,7",1
10443,16,2,4,8.92,"3,4,6","10,2,8",5,2,5,3,2,1,2,2,1,1,1,3,1,3,1,"2,7,5",6
10444,18,1,1,7.22,"3,1,6","1,2,8",2,3,1,2,2,2,1,2,3,1,3,3,1,1,1,"6,2,1",6
10445,17,2,3,8.39,"3,4,7","11,6,9",2,5,3,5,1,1,3,3,2,1,1,3,2,2,3,"1,1,6",21
10446,18,2,3,9.35,"3,8,5","5,6,9",4,3,1,2,3,2,2,3,1,1,2,2,3,3,2,"8,6,1",21
10447,18,1,3,8.3,"5,8,4","3,5,7",4,4,5,5,1,3,1,1,3,1,3,3,1,2,2,"6,4,2",5
10448,19,2,1,7.44,"7,3,8","4,5,7",1,5,1,2,2,1,1,3,1,3,1,3,2,3,1,"1,3,4",7
10449,17,1,4,7.54,"2,5,1","4,5,9",5,3,1,2,1,1,3,3,2,1,2,3,2,3,1,"5,4,3",4
10450,18,1,4,9.05,"8,4,3","1,10,5",1,2,4,4,1,3,3,3,3,1,2,1,2,1,1,"3,5,2",18
10451,18,2,1,8.4,"3,6,4","11,4,6",2,2,4,3,3,1,2,1,2,1,1,2,3,2,3,"5,3,1",10
10452,18,2,2,7.5,"4,2,5","10,12,6",2,1,5,5,1,2,1,3,2,1,2,3,2,3,3,"6,1,1",8
10453,18,1,4,7.07,"7,4,6","11,2,5",1,5,5,1,2,3,3,2,1,1,2,3,2,3,2,"3,2,1",5
10454,16,1,1,7.34,"3,6,1","12,3,8",1,2,2,3,3,2,3,2,3,1,2,3,1,3,1,"8,6,1",6
10455,17,2,5,7.24,"8,1,3","2,5,6",3,3,4,2,3,3,1,1,2,3,2,3,2,2,1,"5,6,1",1
10456,18,1,2,8.75,"3,6,4","1,5,6",5,2,4,5,1,3,1,3,3,2,2,2,1,3,3,"4,1,7",8
10457,16,2,4,8.78,"7,3,1","11,3,8",2,3,1,2,1,3,3,2,2,2,1,1,2,1,3,"6,3,5",1
10458,19,1,3,7.49,"5,2,7","1,2,7",2,5,3,2,2,1,2,2,2,2,1,3,2,2,1,"1,3,2",5
10459,18,1,1,8.75,"5,1,3","12,8,9",1,1,1,1,3,1,2,3,1,3,3,1,1,1,2,"5,4,1",10
10460,17,2,4,7.31,"1,6,5","10,7,8",3,2,3,4,3,2,1,2,3,2,3,3,2,3,1,"8,5,4",6
10461,17,1,2,8.06,"7,6,5","11,12,5",1,1,5,3,3,3,3,3,1,1,2,1,2,3,1,"7,6,5",8
10462,18,1,1,9.17,"4,3,1","1,6,7",3,1,2,2,1,2,1,1,2,3,2,3,1,1,2,"8,6,1",6
10463,19,2,5,8.02,"8,3,1","1,5,8",2,5,1,3,2,2,2,3,3,3,1,2,1,1,3,"6,5,1",1
10464,18,1,1,7.95,"8,3,6","10,8,9",1,5,3,5,3,1,2,2,3,3,3,3,3,1,2,"1,6,8",6
10465,16,2,2,7.38,"5,2,7","5,7,8",2,2,4,1,2,3,1,3,2,2,1,1,3,1,1,"4,2,7",8
10466,17,1,4,8.1,"7,5,8","2,3,8",3,1,4,1,3,1,1,3,3,2,1,2,1,2,3,"1,2,4",4
10467,17,1,2,7.71,"3,4,8","1,11,6",2,5,1,4,3,2,3,1,2,2,1,3,1,3,2,"7,4,6",8
10468,17,1,1,7.22,"5,7,2","12,4,9",2,3,5,1,3,1,3,1,1,1,2,3,1,2,1,"6,8,5",8
10469,18,1,4,9.46,"4,1,7","3,4,5",2,1,2,4,3,3,3,3,3,3,3,1,1,2,3,"7,6,3",5
10470,19,2,1,8.36,"8,5,7","3,4,8",4,5,5,4,2,1,2,3,1,1,3,2,2,2,3,"6,3,4",4
10471,17,2,1,9.08,"6,8,4","10,11,3",5,2,4,5,1,2,3,2,2,2,1,3,2,1,1,"7,1,4",10
10472,16,1,2,7.8,"3,5,2","12,3,7",3,2,5,3,1,3,2,1,2,2,1,2,3,1,2,"2,5,4",15
10473,19,1,5,9.12,"8,5,7","1,11,5",5,5,5,4,1,3,1,1,1,2,2,2,1,2,1,"1,8,7",1
10474,19,2,1,7.92,"7,6,5","11,5,6",1,5,5,5,2,3,3,2,2,1,1,3,3,2,2,"3,7,1",6
10475,18,1,4,8.14,"1,7,4","11,3,4",2,1,2,5,3,1,1,1,3,1,1,1,2,2,1,"4,6,1",5
10476,19,1,3,7.37,"1,6,7","6,7,9",1,1,3,2,3,2,2,3,1,1,2,3,2,2,1,"3,5,6",7
10477,17,2,2,8.28,"7,3,2","12,4,9",3,5,3,5,3,3,3,1,1,2,3,1,1,3,3,"3,6,7",8
10478,17,2,1,7.3,"5,4,8","12,4,9",3,3,4,5,3,3,2,1,3,2,2,1,3,1,3,"4,3,8",9
10479,16,2,3,8.95,"7,1,5","3,4,5",3,1,2,5,2,1,3,2,2,3,1,3,2,2,3,"2,8,7",5
10480,16,2,2,8.51,"6,2,7","1,8,9",5,3,4,4,3,2,3,3,3,2,2,1,2,2,1,"4,5,6",8
10481,18,2,2,9.4,"5,1,2","2,3,8",2,1,4,2,1,3,3,3,2,1,2,2,1,1,3,"5,3,1",8
10482,17,2,1,9.26,"8,3,1","10,12,6",4,4,3,3,2,1,3,2,3,1,1,1,3,3,2,"6,1,4",13
10483,16,2,4,7.85,"4,1,7","6,7,8",1,2,4,1,3,3,1,2,2,2,1,2,1,1,2,"6,4,1",5
10484,18,1,3,7.52,"4,2,5","1,11,4",5,3,4,3,3,1,1,2,2,2,1,2,1,3,3,"7,8,4",5
10485,19,2,2,8.75,"6,5,2","11,2,8",3,5,1,2,2,2,2,1,2,1,3,1,2,3,2,"2,8,1",15
10486,17,1,2,9.33,"4,5,7","1,2,5",2,1,3,2,1,1,2,1,1,1,1,3,2,1,3,"2,5,3",15
10487,17,1,1,7.62,"4,8,7","1,3,5",4,3,3,5,2,3,1,2,2,2,2,3,1,1,2,"2,6,4",9
10488,16,1,5,8.92,"4,6,1","10,2,4",1,4,3,2,2,2,1,2,3,3,2,3,2,2,2,"1,7,4",1
10489,18,2,2,8.17,"6,5,7","12,3,4",3,1,1,3,2,1,2,1,1,2,1,1,1,2,1,"1,4,6",15
10490,18,2,4,8.88,"1,6,5","3,4,9",4,3,4,4,3,3,3,2,3,2,2,3,1,2,1,"8,6,1",5
10491,17,1,1,7.66,"3,6,8","12,3,7",2,1,3,2,2,3,1,1,3,2,1,2,1,3,2,"6,5,4",6
10492,16,1,2,7.58,"1,3,2","3,5,7",3,3,1,4,1,1,2,3,1,2,1,3,3,1,1,"1,6,7",8
10493,17,2,4,7.92,"7,2,6","1,3,4",3,5,3,3,2,1,1,2,1,3,2,2,1,3,1,"6,1,4",19
10494,19,2,3,8.68,"6,1,7","11,6,8",1,4,2,3,1,1,1,2,2,2,1,1,1,3,2,"6,3,5",5
10495,19,2,2,9.02,"1,3,8","3,6,8",3,1,4,5,1,2,2,3,1,1,1,2,3,3,3,"7,4,2",15
10496,17,2,5,8.35,"7,8,2","11,5,6",1,2,5,4,2,3,3,2,3,3,3,3,1,2,2,"1,4,7",1
10497,17,1,5,8.69,"7,4,8","1,5,8",5,1,3,5,3,2,1,3,1,2,3,1,1,1,1,"1,5,3",1
10498,17,1,1,7.59,"7,1,4","10,5,6",4,3,1,1,1,2,1,2,1,3,3,2,3,1,1,"1,2,8",4
10499,19,1,5,7.19,"2,5,7","1,12,4",4,3,5,2,1,3,2,2,1,3,2,2,3,1,2,"4,2,7",14
10500,18,1,4,7.7,"8,7,6","12,8,9",5,1,4,3,2,2,2,3,1,2,1,2,3,3,1,"6,8,1",1
10501,18,1,1,9.2,"7,4,6","10,3,8",2,2,2,1,1,3,2,2,3,1,2,2,2,3,3,"3,1,1",6
10502,17,1,4,7.23,"6,1,7","3,5,9",3,3,4,1,3,3,3,2,1,1,1,3,2,3,3,"4,8,1",19
10503,18,2,3,7.12,"7,8,2","11,5,9",5,5,5,2,2,2,3,1,2,1,2,2,1,1,1,"4,6,8",22
10504,16,1,4,7.46,"8,5,2","12,3,6",5,4,2,3,1,2,3,2,3,1,2,2,2,2,2,"8,6,3",21
10505,18,2,1,7.67,"8,1,5","2,7,9",2,5,1,1,3,1,1,2,2,2,1,1,3,3,2,"3,7,1",10
10506,18,1,5,7.43,"4,6,8","3,4,6",3,5,3,3,3,1,1,1,3,1,3,2,3,3,3,"6,3,1",3
10507,16,1,5,7.74,"7,1,3","11,12,2",4,3,2,4,3,1,2,2,3,3,1,1,2,3,3,"3,1,2",14
10508,18,1,4,7.56,"2,3,4","10,4,9",4,5,2,4,2,3,3,1,1,3,2,2,3,2,2,"1,4,2",1
10509,18,1,3,8.35,"2,4,1","2,6,7",5,4,1,4,2,2,1,3,3,1,1,2,1,3,2,"6,8,4",5
10510,19,1,2,7.82,"7,1,5","1,5,7",2,3,3,4,1,3,1,3,3,2,3,3,3,1,2,"7,1,5",8
10511,17,1,2,7.65,"6,5,7","12,3,9",4,2,2,1,2,1,3,2,1,2,1,1,2,1,1,"2,3,6",16
10512,17,2,2,8.39,"6,2,4","1,4,7",3,1,1,4,1,2,2,3,1,1,2,2,1,3,3,"1,5,6",8
10513,19,2,5,8.53,"5,3,1","11,12,8",5,1,5,3,3,2,1,1,1,1,3,1,1,2,3,"1,7,6",1
10514,18,2,5,8.42,"5,2,1","1,11,3",5,3,1,1,3,3,2,1,1,2,2,2,3,1,2,"7,3,4",14
10515,18,1,1,7.49,"7,5,3","10,6,7",2,1,1,5,1,3,3,3,2,2,2,2,1,3,1,"8,7,2",4
10516,17,2,4,8.93,"2,6,5","5,7,9",5,2,2,3,1,1,2,3,2,2,3,1,1,3,1,"5,4,1",4
10517,16,1,1,7.64,"7,4,8","11,12,8",2,4,2,1,3,2,3,3,3,1,2,2,2,2,2,"5,3,1",10
10518,19,2,3,8.99,"3,4,7","11,2,8",5,1,1,2,2,3,3,2,2,1,3,1,2,3,1,"5,4,3",5
10519,16,2,3,9.35,"7,5,4","1,2,6",3,1,4,5,2,3,2,3,2,1,1,1,3,3,1,"1,6,8",5
10520,19,2,2,8.23,"7,2,6","12,3,8",5,3,5,3,3,3,2,1,3,2,2,3,3,2,1,"3,5,6",8
10521,18,2,3,7.27,"4,8,5","2,4,9",4,1,2,4,1,3,3,3,2,1,1,1,1,3,2,"2,6,4",5
10522,19,2,1,9.25,"3,4,8","1,12,4",3,4,1,4,3,3,2,2,1,3,1,3,2,2,2,"2,3,5",7
10523,18,1,5,7.34,"6,2,7","1,4,7",1,2,5,2,3,2,3,1,3,3,1,1,3,2,2,"6,8,3",1
10524,18,1,2,8.94,"8,1,3","11,7,8",4,2,1,5,3,3,1,3,2,1,1,2,1,1,3,"5,4,3",8
10525,18,2,1,9.14,"4,3,6","4,5,6",4,5,2,1,2,3,3,1,3,3,2,2,1,1,1,"7,1,2",11
10526,19,2,4,8.48,"2,3,7","12,4,8",5,4,2,5,1,2,3,3,1,1,2,2,2,3,2,"6,4,1",4
10527,18,2,1,8.99,"8,5,1","11,4,5",1,2,3,5,2,2,3,1,2,1,2,1,1,3,3,"5,7,8",4
10528,16,2,3,9.39,"8,1,7","1,10,3",3,1,3,2,2,1,3,1,1,3,2,1,1,3,3,"4,3,2",21
10529,18,2,2,8.75,"1,4,2","11,12,8",5,5,2,1,2,3,2,1,1,3,3,2,1,1,2,"1,1,5",15
10530,17,2,4,7.26,"1,2,7","1,4,5",1,5,1,3,1,3,2,2,3,1,3,2,3,1,2,"4,5,1",5
10531,16,2,3,7.78,"2,4,8","6,7,8",4,5,4,4,1,2,2,3,2,1,3,1,3,1,1,"8,6,5",22
10532,16,2,3,7.12,"2,4,1","2,5,9",4,4,3,4,2,2,1,3,1,3,2,2,1,3,1,"6,4,3",5
10533,16,1,5,9.33,"8,3,4","10,2,7",3,5,3,2,3,1,3,2,3,1,2,3,1,3,2,"5,8,1",14
10534,16,2,1,8.72,"2,4,3","11,3,5",5,1,2,1,2,2,2,3,3,2,2,2,2,1,3,"1,5,2",10
10535,19,1,1,8.08,"1,4,2","10,4,7",5,1,4,3,2,3,2,3,2,1,3,3,1,1,2,"2,5,7",4
10536,18,1,5,8.02,"1,5,4","1,2,6",2,4,5,2,2,2,3,3,2,2,3,3,3,3,1,"1,3,1",1
10537,16,1,3,8.62,"5,4,3","11,2,8",2,5,2,3,3,2,1,3,2,1,2,2,3,2,1,"1,3,2",5
10538,16,1,1,9.31,"1,6,2","11,6,8",3,4,5,2,2,3,2,3,3,3,3,3,1,1,2,"7,5,1",4
10539,18,1,1,8.53,"3,7,5","1,12,7",5,2,1,1,2,2,2,1,1,1,3,3,2,3,1,"5,1,6",6
10540,18,1,2,8.47,"8,1,5","10,5,7",4,1,5,2,2,1,3,1,1,1,1,3,1,2,3,"5,4,6",8
10541,17,2,2,8.11,"5,8,7","10,11,7",3,2,2,3,1,1,1,3,2,2,1,3,1,1,1,"2,5,4",8
10542,19,2,3,7.38,"1,6,5","4,5,6",3,3,3,4,1,2,3,2,3,2,3,3,1,2,3,"1,4,7",5
10543,18,1,1,8.08,"7,3,4","1,12,3",2,3,5,1,2,1,2,3,2,1,2,2,1,3,2,"6,5,4",10
10544,19,1,1,7.46,"5,3,1","5,6,9",3,3,5,5,3,2,3,3,2,2,2,2,2,1,2,"2,3,1",9
10545,19,1,5,9.09,"1,5,2","1,6,8",3,4,1,2,3,1,1,2,2,1,2,3,1,1,1,"6,1,7",14
10546,16,1,1,8.83,"8,4,6","1,10,9",1,5,3,3,2,2,3,2,3,2,1,3,1,3,2,"3,4,1",6
10547,19,1,4,7.22,"5,6,7","10,5,9",2,4,5,2,1,1,3,3,3,3,2,2,1,1,3,"6,1,5",5
10548,16,1,4,8.65,"8,2,3","1,8,9",2,1,3,5,2,1,1,2,2,1,3,3,2,1,2,"4,7,5",1
10549,17,2,3,7.97,"8,7,6","2,6,8",3,3,2,3,2,2,1,3,2,2,2,2,1,3,3,"8,2,4",5
10550,19,1,2,8.45,"1,5,6","6,8,9",3,4,2,2,3,1,3,2,2,2,2,1,3,1,3,"6,1,1",8
10551,17,1,2,7.53,"1,6,3","11,5,9",3,2,1,3,2,2,2,1,2,3,2,2,3,3,3,"1,3,1",15
10552,18,1,1,9.22,"6,1,5","11,2,5",2,5,1,5,2,2,2,2,3,3,2,1,1,1,3,"7,6,3",6
10553,19,1,2,8.16,"3,6,7","11,2,6",4,5,3,4,1,1,3,3,3,1,3,2,1,1,1,"4,8,1",8
10554,17,1,1,8.49,"6,3,8","10,11,9",1,3,1,3,1,2,2,2,3,1,2,2,1,2,3,"8,6,7",13
10555,17,2,5,7.73,"2,7,4","1,10,9",1,1,4,1,2,2,3,3,2,1,1,1,2,1,1,"3,7,1",1
10556,18,1,3,8.83,"5,8,4","2,4,6",2,5,4,2,3,3,2,1,1,3,2,1,1,1,1,"4,7,8",5
10557,19,1,5,7.37,"5,2,4","11,2,8",1,4,1,1,1,3,3,2,1,2,2,1,3,3,1,"5,4,1",14
10558,17,2,1,7.12,"6,7,5","10,12,4",4,2,5,2,2,3,2,2,3,3,1,1,3,1,1,"2,3,4",10
10559,18,2,3,8.25,"5,2,8","2,3,8",3,4,4,4,3,1,1,3,3,1,2,3,3,3,1,"3,8,7",5
10560,18,1,2,9.11,"5,1,4","11,12,4",2,2,5,4,3,3,1,1,2,3,2,1,3,2,3,"4,6,8",8
10561,19,1,3,7.04,"8,2,3","4,6,8",3,2,2,2,3,3,2,3,2,1,3,1,1,3,3,"2,4,6",5
10562,18,1,1,8.99,"5,7,3","1,2,7",5,4,1,4,3,2,3,1,2,3,1,2,3,1,3,"2,1,3",10
10563,18,2,4,7.39,"3,2,1","10,6,8",2,1,4,3,2,1,1,2,1,2,3,2,1,1,2,"7,5,6",4
10564,16,2,2,9.09,"4,6,7","3,4,9",5,5,4,2,1,1,2,3,1,3,2,2,3,3,1,"1,3,6",8
10565,19,1,1,8.46,"7,3,5","4,6,9",5,3,5,4,2,1,3,2,3,1,2,3,2,1,3,"8,3,1",13
10566,19,1,1,7.4,"5,2,3","10,7,8",2,4,3,4,1,2,2,1,2,1,3,3,1,3,2,"3,4,1",4
10567,17,2,1,8.03,"2,7,5","12,5,6",4,3,5,1,2,2,1,2,3,3,3,2,2,3,1,"8,2,5",4
10568,18,1,1,8,"1,6,8","5,6,8",3,4,1,3,1,2,1,3,1,1,1,3,3,2,1,"1,5,8",4
10569,18,1,2,7.56,"6,8,1","1,11,6",1,4,3,5,2,3,1,1,2,2,1,1,2,3,2,"3,7,8",16
10570,19,2,1,7.57,"8,2,4","3,6,9",4,3,1,4,2,1,2,2,3,2,3,2,1,1,1,"1,2,5",8
10571,16,2,5,8,"3,8,5","10,2,9",2,4,5,3,2,2,1,1,2,2,3,1,2,1,2,"8,4,6",1
10572,18,2,2,7.09,"6,8,3","12,4,9",5,3,5,1,3,1,2,3,2,1,1,1,1,1,3,"6,3,2",8
10573,19,2,4,7.78,"4,6,1","6,8,9",5,2,5,2,2,2,2,1,2,3,2,2,3,1,1,"2,7,8",22
10574,18,1,5,9.42,"6,7,2","2,8,9",2,3,3,3,3,3,2,1,1,3,1,2,1,1,3,"1,7,5",3
10575,18,1,2,7.34,"1,2,7","2,4,8",4,1,4,1,2,1,1,1,3,3,1,2,3,1,1,"1,8,6",16
10576,16,1,2,9.29,"7,1,6","12,3,6",2,3,1,5,1,2,1,2,1,2,1,2,1,2,2,"4,2,8",8
10577,18,2,5,7.06,"6,4,2","10,11,12",4,4,1,1,1,3,1,3,2,3,2,3,2,3,1,"3,8,6",1
10578,17,1,2,7.13,"3,1,5","1,12,2",1,3,3,4,1,3,2,3,3,2,3,1,1,3,2,"5,7,2",8
10579,19,1,1,7.41,"5,2,4","1,12,5",5,2,5,3,2,2,3,2,3,2,1,2,1,1,3,"1,2,7",11
10580,18,2,5,8.33,"3,6,1","10,12,2",1,5,5,3,2,3,1,1,2,3,1,2,2,3,1,"6,7,1",1
10581,17,2,1,8.41,"3,1,5","1,4,5",2,5,3,4,3,3,2,1,2,2,1,2,2,1,3,"1,2,7",10
10582,16,2,1,7.66,"1,8,4","1,11,3",4,1,2,5,2,2,3,3,3,1,3,1,2,1,1,"3,8,5",4
10583,17,1,3,9.49,"5,8,2","10,3,5",4,2,5,3,2,2,1,2,2,3,1,2,3,1,3,"4,1,2",5
10584,18,2,5,8.53,"4,2,3","11,3,9",1,1,5,1,2,3,1,1,1,1,3,2,1,2,3,"1,3,7",1
10585,17,2,5,8.03,"1,6,4","1,11,7",3,2,2,3,2,3,2,3,2,2,1,3,2,1,1,"7,2,5",3
10586,19,2,3,8.95,"3,6,7","11,12,4",4,3,5,5,3,3,1,3,2,1,3,2,2,3,2,"1,2,6",5
10587,19,1,2,8.48,"1,2,8","1,11,4",2,3,5,4,2,2,2,3,3,3,1,3,2,1,2,"7,4,6",16
10588,18,1,1,7.61,"5,7,2","10,4,8",4,1,4,1,3,1,1,2,3,2,3,2,1,1,2,"3,8,2",4
10589,17,1,3,8.91,"4,3,7","10,11,7",4,2,2,3,2,1,2,2,2,1,3,3,1,1,3,"5,8,7",21
10590,19,2,3,7.24,"4,6,7","2,3,6",1,2,4,1,3,1,1,3,3,3,2,1,1,1,1,"1,6,8",5
10591,16,2,1,8.68,"5,8,3","12,2,7",1,5,5,2,2,1,3,1,2,3,1,1,1,1,3,"1,8,3",4
10592,18,2,1,8.33,"7,2,6","2,4,5",5,1,1,2,1,1,3,1,2,3,1,2,1,3,2,"2,3,1",4
10593,18,2,4,7.47,"1,4,2","11,5,6",2,2,1,3,1,3,3,2,3,3,3,3,2,3,3,"3,8,2",5
10594,17,1,3,8.66,"6,1,5","11,12,2",2,4,3,1,1,1,3,1,3,1,1,1,3,2,3,"8,7,3",5
10595,18,2,5,7.8,"7,3,5","1,10,4",4,2,1,4,2,3,2,2,3,1,1,3,1,2,1,"7,5,1",1
10596,19,2,3,7.6,"8,4,2","10,6,9",2,1,1,3,3,1,3,2,1,3,2,1,3,1,1,"1,2,5",5
10597,19,2,4,9.02,"4,2,1","1,10,12",4,2,3,5,1,3,1,2,3,3,3,1,3,3,2,"1,4,2",1
10598,17,2,5,7.65,"1,3,2","11,4,9",3,3,2,5,2,2,3,1,1,2,1,2,3,2,1,"2,7,1",3
10599,17,2,3,7.9,"1,6,3","1,5,6",4,2,1,3,3,1,1,2,1,1,3,1,2,3,2,"1,5,7",21
10600,19,1,2,8.32,"6,4,3","1,10,12",3,1,2,3,3,2,1,2,1,3,3,1,2,2,1,"1,5,8",8
10601,17,2,1,9.02,"1,2,3","10,2,7",2,1,5,4,3,2,3,3,1,2,1,3,2,2,3,"6,4,1",10
10602,18,1,4,8.87,"6,2,1","10,3,7",3,2,2,4,1,3,3,3,2,2,3,3,2,2,1,"1,7,2",4
10603,17,2,3,7.51,"6,8,5","4,6,7",1,2,1,4,3,2,2,3,2,1,2,3,3,1,3,"1,5,4",5
10604,16,1,1,7.95,"8,4,5","11,8,9",4,5,2,1,2,3,3,2,2,2,1,1,3,3,1,"3,1,8",4
10605,16,1,3,9.37,"5,6,3","12,2,3",3,1,2,5,1,2,1,3,2,1,3,1,1,2,1,"8,3,4",5
10606,18,2,1,7.11,"4,1,6","10,5,8",1,5,3,5,1,1,2,3,3,1,2,2,1,1,2,"3,1,4",9
10607,16,2,5,7.59,"7,3,6","1,10,4",4,4,1,3,1,1,1,1,2,1,3,2,1,1,1,"3,5,4",3
10608,16,2,1,7.04,"7,5,3","4,6,9",3,1,1,3,1,2,1,3,2,2,3,2,3,1,2,"4,7,1",4
10609,16,1,1,9.01,"3,5,2","2,5,7",5,3,1,1,1,2,1,1,1,2,3,3,3,3,1,"2,1,3",6
10610,17,2,4,7.87,"2,4,7","3,4,7",5,4,1,4,2,1,2,2,3,2,3,3,1,1,2,"4,8,6",6
10611,19,2,3,7.03,"5,1,3","1,2,7",3,4,2,1,1,1,3,1,1,3,1,1,3,1,2,"2,4,6",21
10612,16,1,4,7.36,"8,2,1","4,6,8",1,3,5,2,2,2,2,1,1,1,2,2,2,2,2,"6,2,1",19
10613,17,1,1,7.89,"8,6,7","1,11,12",2,4,3,4,2,2,3,1,2,2,2,1,1,1,3,"1,8,7",10
10614,18,2,1,9.12,"3,1,2","3,6,7",3,5,3,4,2,3,1,1,2,3,1,1,3,1,2,"7,5,6",4
10615,16,1,1,8.08,"8,5,6","11,7,8",2,4,4,5,1,3,1,2,1,3,2,2,2,3,2,"3,7,8",4
10616,16,2,2,8.9,"2,5,4","12,2,5",3,2,4,3,3,2,2,2,3,3,2,1,1,2,2,"3,6,7",8
10617,19,2,4,7.12,"5,4,1","3,4,9",4,4,5,5,3,2,3,1,2,1,3,1,2,1,2,"7,1,8",4
10618,19,1,2,9.24,"3,8,7","2,6,7",5,2,2,4,2,3,1,2,3,2,2,3,3,1,3,"2,1,7",17
10619,16,2,5,7.23,"6,7,8","3,4,8",5,2,3,4,2,1,1,1,2,2,1,3,1,1,3,"7,5,8",1
10620,19,2,5,7.36,"5,1,7","11,2,9",3,3,1,5,2,1,3,3,3,1,3,3,1,1,3,"3,8,6",3
10621,19,2,3,7.58,"8,5,2","10,11,2",5,2,5,4,1,1,3,2,2,2,1,3,3,3,2,"5,1,1",5
10622,18,1,5,9.33,"5,6,4","10,2,8",1,2,5,4,1,3,2,1,1,3,1,2,3,2,1,"7,3,2",1
10623,18,2,3,8.09,"3,4,1","11,12,7",2,1,2,2,3,3,1,3,2,1,2,1,1,3,2,"5,1,8",5
10624,18,2,4,9.42,"8,2,1","10,2,7",3,4,5,4,3,3,1,2,2,3,3,3,2,1,2,"1,7,6",1
10625,16,2,1,8.47,"3,4,6","10,12,9",2,2,1,5,3,1,1,3,2,3,2,3,2,1,1,"6,4,1",10
10626,16,2,4,7.56,"3,2,7","10,12,2",5,3,4,1,2,2,2,2,2,2,2,3,3,1,2,"8,4,1",5
10627,16,1,4,7.09,"8,4,3","10,7,9",4,3,1,2,3,2,2,3,1,3,3,1,3,2,2,"1,7,8",4
10628,16,2,3,7.15,"2,4,7","1,5,8",1,5,1,4,3,2,3,3,2,1,2,3,1,1,1,"1,5,6",5
10629,19,2,5,8.42,"5,6,2","2,7,8",5,5,4,3,3,3,3,3,3,2,1,3,1,3,1,"5,1,7",14
10630,16,2,3,7.19,"4,2,8","11,4,8",2,3,4,3,2,1,3,1,3,3,3,3,2,3,2,"1,2,5",21
10631,17,1,2,7.49,"8,3,5","1,8,9",3,1,5,3,2,1,1,2,1,2,3,2,1,1,3,"6,1,7",8
10632,19,2,1,7.93,"4,8,1","1,12,4",5,4,4,1,2,3,1,1,1,2,3,1,2,1,3,"1,1,6",4
10633,19,1,2,9.39,"4,2,6","11,8,9",5,3,1,2,2,3,3,3,1,3,2,1,1,2,3,"1,1,6",8
10634,18,1,1,8.09,"1,3,7","11,12,4",2,2,4,5,1,1,3,2,2,3,2,1,1,2,2,"5,4,1",10
10635,18,1,3,7.91,"3,7,8","1,10,3",1,3,3,2,1,2,2,2,3,2,2,1,1,2,2,"6,5,1",5
10636,18,1,1,7.3,"2,5,1","12,5,9",3,2,5,5,3,1,1,3,1,2,3,1,1,2,2,"1,7,5",8
10637,17,2,4,7.64,"4,7,1","1,2,5",2,2,5,1,2,1,3,2,1,3,1,1,3,3,3,"1,5,4",1
10638,16,2,2,8.07,"7,6,4","1,10,5",4,1,1,5,1,1,2,2,1,3,2,2,2,1,3,"2,3,5",16
10639,17,1,5,8.64,"6,2,7","1,10,11",2,2,3,2,3,1,1,2,3,3,2,2,2,3,2,"4,3,1",1
10640,16,1,4,7.43,"5,2,4","12,4,7",2,3,4,5,3,3,3,3,1,2,1,1,3,3,3,"1,4,8",1
10641,18,1,3,7.49,"7,1,3","12,5,9",4,2,1,1,3,1,3,3,2,1,3,1,3,1,2,"4,2,7",21
10642,16,2,4,7.26,"2,1,4","10,11,2",3,5,4,2,3,1,1,2,2,3,1,2,1,2,3,"4,6,8",1
10643,19,2,1,9.47,"4,6,2","1,11,9",5,3,5,2,1,3,1,2,2,2,1,2,2,1,3,"7,1,2",4
10644,17,2,3,7.2,"1,2,5","6,8,9",3,4,4,2,1,1,3,3,3,2,2,3,1,2,3,"1,3,8",21
10645,17,2,3,8.4,"2,8,4","5,7,8",5,5,4,4,2,3,1,2,3,3,2,2,3,1,2,"1,6,5",5
10646,18,2,4,9.32,"3,6,8","11,7,8",2,2,3,5,2,2,3,2,2,1,3,3,1,2,3,"7,1,5",6
10647,16,1,1,7.11,"5,3,4","12,7,8",1,5,2,2,1,1,1,2,2,3,3,3,3,2,1,"3,1,8",6
